CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;LARANJA;1359;;1
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;LARANJA;1360;;1
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;LEITOR TELA;1322;;1
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;LEITOR TELA;1362;;1
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;VERDE;1355;;0
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;VERDE;1357;;0
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;VERDE;1358;;0
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;VERDE;1443;;0
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;VERDE;1445;;0
24;LC;140982;C;17;0;;1.71111;1.59401;0.12056;VERDE;1446;;0
24;LC;141244;E;9;0;;4.0067;0.04613;0.2554;BRANCA;1398;;0
24;LC;150602;B;2;0;;1.07077;0.04632;0.21574;BRANCA;1356;;0
24;LC;150602;B;2;0;;1.07077;0.04632;0.21574;BRANCA;1444;;0
24;LC;150665;D;25;0;;1.94371;1.34885;0.14161;AZUL;1395;;0
24;LC;150666;E;27;0;;3.54677;0.31786;0.12491;AMARELA;1396;;0
24;LC;150768;A;29;0;;1.3153;-0.18943;0.19915;AZUL;1353;;0
24;LC;150768;A;29;0;;1.3153;-0.18943;0.19915;AZUL;1441;;0
25;LC;14475;D;1;0;;2.3698;-0.23487;0.12324;BRANCA;1356;;0
25;LC;14475;D;1;0;;2.3698;-0.23487;0.12324;BRANCA;1444;;0
25;LC;40924;C;13;0;;2.21296;1.16464;0.2156;AZUL;1395;;0
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;LARANJA;1401;;1
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;LARANJA;1402;;1
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;LEITOR TELA;1406;;1
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;ROXA;1403;;0
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;ROXA;1404;;0
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;ROXA;1405;;0
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;VERDE;1397;;0
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;VERDE;1399;;0
25;LC;111901;B;1;0;;3.8859;0.87601;0.19923;VERDE;1400;;0
25;LC;141207;A;13;0;;1.72449;0.64259;0.26155;AZUL;1353;;0
25;LC;141207;A;13;0;;1.72449;0.64259;0.26155;AZUL;1441;;0
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;LARANJA;1319;;1
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;LARANJA;1320;;1
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;LARANJA;1359;;1
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;LARANJA;1360;;1
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;LEITOR TELA;1322;;1
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;LEITOR TELA;1362;;1
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;VERDE;1355;;0
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;VERDE;1357;;0
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;VERDE;1358;;0
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;VERDE;1443;;0
25;LC;150521;B;17;0;;2.47659;1.41111;0.21138;VERDE;1445;;0
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;LARANJA;1401;;1
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;LARANJA;1402;;1
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;LEITOR TELA;1406;;1
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;ROXA;1403;;0
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;ROXA;1404;;0
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;ROXA;1405;;0
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;VERDE;1397;;0
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;VERDE;1399;;0
29;LC;140961;A;17;0;;1.21803;1.38698;0.10064;VERDE;1400;;0
29;LC;140980;E;18;0;;1.81122;0.89892;0.14279;AZUL;1353;;0
29;LC;140980;E;18;0;;1.81122;0.89892;0.14279;AZUL;1441;;0
29;LC;150640;D;22;0;;5.12643;0.99473;0.15516;AMARELA;1396;;0
30;LC;17182;B;15;0;;2.18588;2.06747;0.20325;AMARELA;1396;;0
30;LC;118219;D;9;0;;1.6887;0.38261;0.17288;AMARELA;1354;;0
30;LC;118219;D;9;0;;1.6887;0.38261;0.17288;AMARELA;1442;;0
30;LC;140961;A;17;0;;1.21803;1.38698;0.10064;BRANCA;1398;;0
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;LARANJA;1319;;1
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;LARANJA;1320;;1
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;LARANJA;1359;;1
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;LARANJA;1360;;1
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;LEITOR TELA;1322;;1
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;LEITOR TELA;1362;;1
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;VERDE;1355;;0
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;VERDE;1357;;0
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;VERDE;1358;;0
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;VERDE;1443;;0
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;VERDE;1445;;0
30;LC;141263;E;10;0;;2.2051;1.8988;0.16464;VERDE;1446;;0
30;LC;141399;E;30;0;;1.77787;1.44612;0.15906;AZUL;1353;;0
30;LC;141399;E;30;0;;1.77787;1.44612;0.15906;AZUL;1441;;0
30;LC;141446;C;27;0;;1.53078;0.23278;0.20717;BRANCA;1356;;0
30;LC;141446;C;27;0;;1.53078;0.23278;0.20717;BRANCA;1444;;0
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;AZUL;1395;;0
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;LARANJA;1401;;1
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;LARANJA;1402;;1
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;LEITOR TELA;1406;;1
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;ROXA;1403;;0
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;ROXA;1404;;0
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;ROXA;1405;;0
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;VERDE;1397;;0
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;VERDE;1399;;0
30;LC;150640;D;22;0;;5.12643;0.99473;0.15516;VERDE;1400;;0
31;LC;17182;B;15;0;;2.18588;2.06747;0.20325;AZUL;1395;;0
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;LARANJA;1319;;1
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;LARANJA;1320;;1
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;LARANJA;1359;;1
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;LARANJA;1360;;1
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;LEITOR TELA;1322;;1
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;LEITOR TELA;1362;;1
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;VERDE;1355;;0
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;VERDE;1357;;0
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;VERDE;1358;;0
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;VERDE;1443;;0
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;VERDE;1445;;0
31;LC;26631;D;15;0;;2.03866;1.24664;0.21583;VERDE;1446;;0
31;LC;141205;C;9;0;;0.84167;0.36015;0.23496;BRANCA;1356;;0
31;LC;141205;C;9;0;;0.84167;0.36015;0.23496;BRANCA;1444;;0
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;LARANJA;1401;;1
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;LARANJA;1402;;1
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;LEITOR TELA;1406;;1
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;ROXA;1403;;0
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;ROXA;1404;;0
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;ROXA;1405;;0
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;VERDE;1397;;0
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;VERDE;1399;;0
31;LC;141803;D;10;0;;2.38414;1.01911;0.12279;VERDE;1400;;0
31;LC;150540;B;30;0;;2.19541;0.46219;0.12159;AMARELA;1396;;0
31;LC;150640;D;22;0;;5.12643;0.99473;0.15516;BRANCA;1398;;0
31;LC;150662;A;18;0;;3.03065;1.04759;0.22947;AZUL;1353;;0
31;LC;150662;A;18;0;;3.03065;1.04759;0.22947;AZUL;1441;;0
31;LC;150668;C;21;0;;2.90014;0.58457;0.17607;AMARELA;1354;;0
31;LC;150668;C;21;0;;2.90014;0.58457;0.17607;AMARELA;1442;;0
32;LC;16575;A;16;0;;3.04396;2.33757;0.08577;AZUL;1353;;0
32;LC;16575;A;16;0;;3.04396;2.33757;0.08577;AZUL;1441;;0
32;LC;118254;B;11;0;;2.1269;-0.37854;0.00587;BRANCA;1398;;0
32;LC;141221;D;13;0;;3.92192;0.61079;0.24818;AMARELA;1396;;0
32;LC;141799;B;16;0;;0.97991;0.88701;0.02074;AZUL;1395;;0
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;LARANJA;1319;;1
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;LARANJA;1320;;1
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;LARANJA;1359;;1
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;LARANJA;1360;;1
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;LEITOR TELA;1322;;1
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;LEITOR TELA;1362;;1
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;VERDE;1355;;0
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;VERDE;1357;;0
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;VERDE;1358;;0
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;VERDE;1443;;0
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;VERDE;1445;;0
32;LC;150600;A;21;0;;1.10756;1.57176;0.27729;VERDE;1446;;0
32;LC;150602;B;2;0;;1.07077;0.04632;0.21574;AMARELA;1354;;0
32;LC;150602;B;2;0;;1.07077;0.04632;0.21574;AMARELA;1442;;0
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;LARANJA;1401;;1
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;LARANJA;1402;;1
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;LEITOR TELA;1406;;1
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;ROXA;1403;;0
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;ROXA;1404;;0
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;ROXA;1405;;0
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;VERDE;1397;;0
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;VERDE;1399;;0
32;LC;150767;D;15;0;;2.13734;0.72568;0.23628;VERDE;1400;;0
32;LC;150768;A;29;0;;1.3153;-0.18943;0.19915;BRANCA;1356;;0
32;LC;150768;A;29;0;;1.3153;-0.18943;0.19915;BRANCA;1444;;0
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;LARANJA;1319;;1
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;LARANJA;1320;;1
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;LARANJA;1359;;1
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;LARANJA;1360;;1
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;LEITOR TELA;1322;;1
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;LEITOR TELA;1362;;1
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;VERDE;1355;;0
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;VERDE;1357;;0
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;VERDE;1358;;0
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;VERDE;1443;;0
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;VERDE;1445;;0
33;LC;96456;E;22;0;;2.85265;0.96695;0.12627;VERDE;1446;;0
33;LC;141207;A;13;0;;1.72449;0.64259;0.26155;BRANCA;1356;;0
33;LC;141207;A;13;0;;1.72449;0.64259;0.26155;BRANCA;1444;;0
33;LC;141447;C;4;0;;0.97308;0.68535;0.20836;AZUL;1353;;0
33;LC;141447;C;4;0;;0.97308;0.68535;0.20836;AZUL;1441;;0
33;LC;150588;D;21;0;;1.45822;-0.78889;0.01333;AZUL;1395;;0
33;LC;150600;A;21;0;;1.10756;1.57176;0.27729;AMARELA;1354;;0
33;LC;150600;A;21;0;;1.10756;1.57176;0.27729;AMARELA;1442;;0
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;LARANJA;1401;;1
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;LARANJA;1402;;1
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;LEITOR TELA;1406;;1
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;ROXA;1403;;0
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;ROXA;1404;;0
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;ROXA;1405;;0
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;VERDE;1397;;0
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;VERDE;1399;;0
33;LC;150622;C;18;0;;1.32912;0.33346;0.01256;VERDE;1400;;0
33;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;AMARELA;1396;;0
33;LC;150645;C;24;0;;1.30407;0.74117;0.04096;BRANCA;1398;;0
34;LC;118254;B;11;0;;2.1269;-0.37854;0.00587;AMARELA;1396;;0
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;LARANJA;1319;;1
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;LARANJA;1320;;1
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;LARANJA;1359;;1
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;LARANJA;1360;;1
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;LEITOR TELA;1322;;1
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;LEITOR TELA;1362;;1
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;VERDE;1355;;0
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;VERDE;1357;;0
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;VERDE;1358;;0
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;VERDE;1443;;0
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;VERDE;1445;;0
34;LC;120220;A;26;0;;2.6215;0.71695;0.1198;VERDE;1446;;0
34;LC;120372;C;11;0;;4.08733;0.26147;0.21651;BRANCA;1356;;0
34;LC;120372;C;11;0;;4.08733;0.26147;0.21651;BRANCA;1444;;0
34;LC;140881;E;18;0;;2.41;1.38763;0.25068;BRANCA;1398;;0
34;LC;150523;B;28;0;;2.63266;1.23509;0.15044;AZUL;1395;;0
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;LARANJA;1401;;1
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;LARANJA;1402;;1
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;LEITOR TELA;1406;;1
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;ROXA;1403;;0
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;ROXA;1404;;0
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;ROXA;1405;;0
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;VERDE;1397;;0
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;VERDE;1399;;0
34;LC;150540;B;30;0;;2.19541;0.46219;0.12159;VERDE;1400;;0
34;LC;150629;D;18;0;;1.63483;0.22791;0.18384;AMARELA;1354;;0
34;LC;150629;D;18;0;;1.63483;0.22791;0.18384;AMARELA;1442;;0
34;LC;150684;B;28;0;;1.05578;0.18306;0.20969;AZUL;1353;;0
34;LC;150684;B;28;0;;1.05578;0.18306;0.20969;AZUL;1441;;0
35;LC;15097;C;12;1;Algoritmo não convergiu;;;;BRANCA;1356;;0
35;LC;15097;C;12;1;Algoritmo não convergiu;;;;BRANCA;1444;;0
35;LC;118138;A;23;0;;2.9048;-0.61866;0.20054;AZUL;1353;;0
35;LC;118138;A;23;0;;2.9048;-0.61866;0.20054;AZUL;1441;;0
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;LARANJA;1319;;1
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;LARANJA;1320;;1
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;LARANJA;1359;;1
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;LARANJA;1360;;1
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;LEITOR TELA;1322;;1
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;LEITOR TELA;1362;;1
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;VERDE;1355;;0
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;VERDE;1357;;0
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;VERDE;1358;;0
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;VERDE;1443;;0
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;VERDE;1445;;0
35;LC;118219;D;9;0;;1.6887;0.38261;0.17288;VERDE;1446;;0
35;LC;140886;E;15;0;;2.48077;1.75332;0.23665;AMARELA;1354;;0
35;LC;140886;E;15;0;;2.48077;1.75332;0.23665;AMARELA;1442;;0
35;LC;140892;D;15;0;;0.58481;-0.38987;0.01152;AZUL;1395;;0
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;LARANJA;1401;;1
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;LARANJA;1402;;1
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;LEITOR TELA;1406;;1
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;ROXA;1403;;0
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;ROXA;1404;;0
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;ROXA;1405;;0
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;VERDE;1397;;0
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;VERDE;1399;;0
35;LC;141221;D;13;0;;3.92192;0.61079;0.24818;VERDE;1400;;0
35;LC;141799;B;16;0;;0.97991;0.88701;0.02074;BRANCA;1398;;0
35;LC;150645;C;24;0;;1.30407;0.74117;0.04096;AMARELA;1396;;0
36;LC;118098;C;11;0;;3.6852;-0.20488;0.20362;BRANCA;1356;;0
36;LC;118098;C;11;0;;3.6852;-0.20488;0.20362;BRANCA;1444;;0
36;LC;119743;D;13;0;;0.49366;2.05523;0.09974;AZUL;1395;;0
36;LC;140881;E;18;0;;2.41;1.38763;0.25068;AMARELA;1396;;0
36;LC;140980;E;18;0;;1.81122;0.89892;0.14279;AMARELA;1354;;0
36;LC;140980;E;18;0;;1.81122;0.89892;0.14279;AMARELA;1442;;0
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;LARANJA;1319;;1
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;LARANJA;1320;;1
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;LARANJA;1359;;1
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;LARANJA;1360;;1
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;LEITOR TELA;1322;;1
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;LEITOR TELA;1362;;1
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;VERDE;1355;;0
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;VERDE;1357;;0
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;VERDE;1358;;0
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;VERDE;1443;;0
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;VERDE;1445;;0
36;LC;150460;D;25;0;;2.24622;0.87521;0.18171;VERDE;1446;;0
36;LC;150588;D;21;0;;1.45822;-0.78889;0.01333;BRANCA;1398;;0
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;LARANJA;1401;;1
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;LARANJA;1402;;1
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;LEITOR TELA;1406;;1
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;ROXA;1403;;0
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;ROXA;1404;;0
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;ROXA;1405;;0
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;VERDE;1397;;0
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;VERDE;1399;;0
36;LC;150627;E;23;0;;4.32713;-0.03216;0.14822;VERDE;1400;;0
36;LC;150677;E;3;0;;4.19734;0.50532;0.21518;AZUL;1353;;0
36;LC;150677;E;3;0;;4.19734;0.50532;0.21518;AZUL;1441;;0
37;LC;10593;D;19;0;;1.402;0.401;0.215;AZUL;1353;;0
37;LC;10593;D;19;0;;1.402;0.401;0.215;AZUL;1441;;0
37;LC;111901;B;1;0;;3.8859;0.87601;0.19923;AMARELA;1396;;0
37;LC;120370;B;13;0;;1.93512;0.23569;0.19848;LARANJA;1319;;1
37;LC;120370;B;13;0;;1.93512;0.23569;0.19848;LARANJA;1320;;1
37;LC;120370;B;13;0;;1.93512;0.23569;0.19848;LARANJA;1359;;1
60;CH;141401;D;9;0;;2.46539;1.08536;0.27044;ROXA;1391;;0
60;CH;141401;D;9;0;;2.46539;1.08536;0.27044;ROXA;1392;;0
60;CH;141401;D;9;0;;2.46539;1.08536;0.27044;ROXA;1393;;0
60;CH;141401;D;9;0;;2.46539;1.08536;0.27044;VERDE;1386;;0
60;CH;141401;D;9;0;;2.46539;1.08536;0.27044;VERDE;1387;;0
60;CH;141401;D;9;0;;2.46539;1.08536;0.27044;VERDE;1388;;0
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;LARANJA;1349;;1
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;LARANJA;1350;;1
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;LARANJA;1437;;1
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;LARANJA;1438;;1
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;LEITOR TELA;1352;;1
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;LEITOR TELA;1440;;1
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;VERDE;1346;;0
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;VERDE;1347;;0
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;VERDE;1348;;0
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;VERDE;1434;;0
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;VERDE;1435;;0
60;CH;141472;E;3;0;;2.56709;1.87677;0.11755;VERDE;1436;;0
61;CH;111991;E;3;0;;2.8747;0.24823;0.23747;BRANCA;1345;;0
61;CH;111991;E;3;0;;2.8747;0.24823;0.23747;BRANCA;1433;;0
61;CH;140199;B;14;0;;3.45275;0.54931;0.16635;AMARELA;1384;;0
61;CH;140574;B;11;0;;1.12353;1.02169;0.12343;AZUL;1383;;0
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1343;;0
61;CH;140824;D;26;0;;1.89984;0.61185;0.2417;AZUL;1431;;0
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;LARANJA;1349;;1
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;LARANJA;1350;;1
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;LARANJA;1437;;1
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;LARANJA;1438;;1
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;LEITOR TELA;1352;;1
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;LEITOR TELA;1440;;1
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;VERDE;1346;;0
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;VERDE;1347;;0
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;VERDE;1348;;0
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;VERDE;1434;;0
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;VERDE;1435;;0
61;CH;141310;B;16;0;;1.50359;1.18451;0.25552;VERDE;1436;;0
61;CH;141338;D;5;0;;0.44561;2.71266;0.00977;BRANCA;1385;;0
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;LARANJA;1389;;1
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;LARANJA;1390;;1
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;LEITOR TELA;1394;;1
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;ROXA;1391;;0
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;ROXA;1392;;0
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;ROXA;1393;;0
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;VERDE;1386;;0
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;VERDE;1387;;0
61;CH;141374;A;25;0;;1.48442;-0.752;0.00999;VERDE;1388;;0
61;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;AMARELA;1344;;0
61;CH;149807;A;24;0;;1.15112;-0.24753;0.19867;AMARELA;1432;;0
62;CH;95775;E;9;0;;2.13415;2.32504;0.17243;LARANJA;1349;;1
62;CH;95775;E;9;0;;2.13415;2.32504;0.17243;LARANJA;1350;;1
62;CH;95775;E;9;0;;2.13415;2.32504;0.17243;LARANJA;1437;;1
41;LC;140807;A;30;0;;2.58687;0.11877;0.21034;LEITOR TELA;1362;;1
41;LC;140807;A;30;0;;2.58687;0.11877;0.21034;VERDE;1355;;0
41;LC;140807;A;30;0;;2.58687;0.11877;0.21034;VERDE;1357;;0
41;LC;140807;A;30;0;;2.58687;0.11877;0.21034;VERDE;1358;;0
41;LC;140807;A;30;0;;2.58687;0.11877;0.21034;VERDE;1443;;0
41;LC;140807;A;30;0;;2.58687;0.11877;0.21034;VERDE;1445;;0
41;LC;140807;A;30;0;;2.58687;0.11877;0.21034;VERDE;1446;;0
41;LC;140982;C;17;0;;1.71111;1.59401;0.12056;AMARELA;1354;;0
41;LC;140982;C;17;0;;1.71111;1.59401;0.12056;AMARELA;1442;;0
41;LC;141460;A;2;0;;2.39673;0.03767;0.26467;AZUL;1395;;0
